id,labels,kind,simpleName
"CH.ifa.draw.contrib.PolygonTool.mouseDrag(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.framework.DrawingEditor.tool(),Operation,method,tool()
CH.ifa.draw.standard.ActionTool,Structure,abstract,ActionTool
"CH.ifa.draw.util.Geom.intersect(int,int,int,int,int,int,int,int).xb",Variable,parameter,xb
"CH.ifa.draw.standard.HandleTracker.CH.ifa.draw.standard.HandleTracker(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Handle).view",Variable,parameter,view
"CH.ifa.draw.figures.ArrowTip.CH.ifa.draw.figures.ArrowTip(double,double,double).angle",Variable,parameter,angle
"CH.ifa.draw.figures.FontSizeHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView).y",Variable,parameter,y
"CH.ifa.draw.standard.ChangeConnectionHandle.findConnector(int,int,CH.ifa.draw.framework.Figure).y",Variable,parameter,y
CH.ifa.draw.standard.AbstractConnector,Structure,abstract,AbstractConnector
"CH.ifa.draw.figures.PolyLineFigure.findSegment(int,int)",Operation,method,"findSegment(int,int)"
"CH.ifa.draw.figures.ImageFigure.imageUpdate(java.awt.Image,int,int,int,int,int).flags",Variable,parameter,flags
"CH.ifa.draw.standard.CompositeFigure.findFigureWithout(int,int,CH.ifa.draw.framework.Figure).without",Variable,parameter,without
CH.ifa.draw.applet.DrawApplet.readFromStorableInput(java.lang.String).filename,Variable,parameter,filename
"CH.ifa.draw.figures.TextTool.mouseDown(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseDown(java.awt.event.MouseEvent,int,int)"
"CH.ifa.draw.standard.FigureChangeEventMulticaster.add(CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener).b",Variable,parameter,b
CH.ifa.draw.framework.DrawingView.addAll(java.util.Vector).figures,Variable,parameter,figures
CH.ifa.draw.samples.pert.PertFigure.connectionInsets(),Operation,method,connectionInsets()
CH.ifa.draw.standard.AlignCommand.LEFTS,Variable,field,LEFTS
"CH.ifa.draw.standard.AbstractTool.mouseMove(java.awt.event.MouseEvent,int,int).evt",Variable,parameter,evt
"CH.ifa.draw.standard.ConnectionTool.findTarget(int,int,CH.ifa.draw.framework.Drawing).y",Variable,parameter,y
CH.ifa.draw.framework.HJDError.CH.ifa.draw.framework.HJDError(java.lang.String).msg,Variable,parameter,msg
"CH.ifa.draw.util.PaletteLayout.CH.ifa.draw.util.PaletteLayout(int,java.awt.Point,boolean).vertical",Variable,parameter,vertical
"CH.ifa.draw.figures.PolyLineHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorX",Variable,parameter,anchorX
CH.ifa.draw.util.PaletteLayout.removeLayoutComponent(java.awt.Component).comp,Variable,parameter,comp
CH.ifa.draw.util.PaletteButton.paintNormal(java.awt.Graphics),Operation,method,paintNormal(java.awt.Graphics)
"CH.ifa.draw.figures.ScribbleTool.point(int,int)",Operation,method,"point(int,int)"
"CH.ifa.draw.standard.ConnectionHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).y",Variable,parameter,y
CH.ifa.draw.standard.AlignCommand.CENTERS,Variable,field,CENTERS
"CH.ifa.draw.framework.Drawing.findFigure(java.awt.Rectangle,CH.ifa.draw.framework.Figure).without",Variable,parameter,without
CH.ifa.draw.framework.DrawingView.setEditor(CH.ifa.draw.framework.DrawingEditor).editor,Variable,parameter,editor
"CH.ifa.draw.framework.Handle.containsPoint(int,int).x",Variable,parameter,x
"CH.ifa.draw.contrib.TriangleRotationHandle.invokeStep(int,int,CH.ifa.draw.framework.Drawing).dx",Variable,parameter,dx
"CH.ifa.draw.standard.ConnectionTool.mouseDown(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
CH.ifa.draw.contrib.PolygonFigure.bounds(java.awt.Polygon),Operation,method,bounds(java.awt.Polygon)
"CH.ifa.draw.standard.ConnectionTool.CH.ifa.draw.standard.ConnectionTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.ConnectionFigure).view",Variable,parameter,view
"CH.ifa.draw.standard.OffsetLocator.CH.ifa.draw.standard.OffsetLocator(CH.ifa.draw.framework.Locator,int,int).base",Variable,parameter,base
CH.ifa.draw.framework.FigureChangeListener.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.standard.AbstractFigure.write(CH.ifa.draw.util.StorableOutput).dw,Variable,parameter,dw
CH.ifa.draw.standard.RelativeLocator.write(CH.ifa.draw.util.StorableOutput).dw,Variable,parameter,dw
CH.ifa.draw.figures.ShortestDistanceConnector.findEnd(CH.ifa.draw.framework.ConnectionFigure),Operation,method,findEnd(CH.ifa.draw.framework.ConnectionFigure)
CH.ifa.draw.figures.PolyLineFigure.locator(int).pointIndex,Variable,parameter,pointIndex
CH.ifa.draw.standard.ChangeConnectionHandle.draw(java.awt.Graphics),Operation,method,draw(java.awt.Graphics)
"CH.ifa.draw.standard.AbstractHandle.invokeStart(int,int,CH.ifa.draw.framework.Drawing).y",Variable,parameter,y
CH.ifa.draw.standard.BringToFrontCommand,Structure,class,BringToFrontCommand
CH.ifa.draw.figures.FigureAttributes.CH.ifa.draw.figures.FigureAttributes(),Constructor,ctor,CH.ifa.draw.figures.FigureAttributes()
CH.ifa.draw.figures.RectangleFigure.serialVersionUID,Variable,field,serialVersionUID
CH.ifa.draw.framework.Connector.displayBox(),Operation,method,displayBox()
CH.ifa.draw.util.PaletteLayout.layoutContainer(java.awt.Container).target,Variable,parameter,target
CH.ifa.draw.contrib.PolygonTool.fLastY,Variable,field,fLastY
CH.ifa.draw.framework.DrawingView.add(CH.ifa.draw.framework.Figure),Operation,method,add(CH.ifa.draw.framework.Figure)
CH.ifa.draw.util.StorableOutput,Structure,class,StorableOutput
CH.ifa.draw.standard.PasteCommand,Structure,class,PasteCommand
CH.ifa.draw.figures.LineConnection.canConnect(),Operation,method,canConnect()
CH.ifa.draw.framework.DrawingView.getMinimumSize(),Operation,method,getMinimumSize()
CH.ifa.draw.samples.net.NodeFigure.fConnectors,Variable,field,fConnectors
CH.ifa.draw.standard.LocatorConnector.SIZE,Variable,field,SIZE
"CH.ifa.draw.util.Geom.lineContainsPoint(int,int,int,int,int,int).py",Variable,parameter,py
"CH.ifa.draw.standard.SouthHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)"
"CH.ifa.draw.standard.SendToBackCommand.CH.ifa.draw.standard.SendToBackCommand(java.lang.String,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
"CH.ifa.draw.standard.AbstractHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
CH.ifa.draw.samples.javadraw.BouncingDrawing,Structure,class,BouncingDrawing
CH.ifa.draw.standard.AbstractFigure.serialVersionUID,Variable,field,serialVersionUID
CH.ifa.draw.samples.javadraw.URLTool,Structure,class,URLTool
"CH.ifa.draw.framework.Handle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",Operation,method,"invokeStart(int,int,CH.ifa.draw.framework.DrawingView)"
"CH.ifa.draw.standard.SelectAreaTracker.mouseDrag(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
"CH.ifa.draw.standard.AlignCommand.CH.ifa.draw.standard.AlignCommand(java.lang.String,CH.ifa.draw.framework.DrawingView,int).view",Variable,parameter,view
CH.ifa.draw.framework.Drawing.remove(CH.ifa.draw.framework.Figure),Operation,method,remove(CH.ifa.draw.framework.Figure)
CH.ifa.draw.applet.DrawApplet.createButtons(java.awt.Panel).panel,Variable,parameter,panel
"CH.ifa.draw.standard.ConnectionTool.findConnectionStart(int,int,CH.ifa.draw.framework.Drawing).x",Variable,parameter,x
CH.ifa.draw.samples.javadraw.JavaDrawApp.createWindowMenu(),Operation,method,createWindowMenu()
CH.ifa.draw.framework.HJDError,Structure,class,HJDError
CH.ifa.draw.framework.Drawing.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.standard.SelectAreaTracker.selectGroup(boolean),Operation,method,selectGroup(boolean)
CH.ifa.draw.standard.DragTracker.fLastX,Variable,field,fLastX
"CH.ifa.draw.standard.HandleTracker.mouseDown(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
"CH.ifa.draw.standard.SelectionTool.mouseDown(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.figures.AttributeFigure.getAttribute(java.lang.String),Operation,method,getAttribute(java.lang.String)
CH.ifa.draw.framework.Figure.getAttribute(java.lang.String).name,Variable,parameter,name
CH.ifa.draw.standard.StandardDrawingView.drawAll(java.awt.Graphics),Operation,method,drawAll(java.awt.Graphics)
CH.ifa.draw.figures.LineConnection.release(),Operation,method,release()
CH.ifa.draw.contrib.PolygonFigure.handles(),Operation,method,handles()
CH.ifa.draw.figures.RoundRectangleFigure.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
CH.ifa.draw.framework.ConnectionFigure.startPoint(),Operation,method,startPoint()
CH.ifa.draw.samples.javadraw.Animator.fAnimatable,Variable,field,fAnimatable
"CH.ifa.draw.standard.AbstractFigure.findFigureInside(int,int)",Operation,method,"findFigureInside(int,int)"
CH.ifa.draw.standard.StandardDrawingView.checkMinimumSize(),Operation,method,checkMinimumSize()
CH.ifa.draw.framework.DrawingEditor.showStatus(java.lang.String).string,Variable,parameter,string
CH.ifa.draw.standard.LocatorConnector.locate(CH.ifa.draw.framework.ConnectionFigure),Operation,method,locate(CH.ifa.draw.framework.ConnectionFigure)
CH.ifa.draw.framework.FigureChangeListener,Structure,interface,FigureChangeListener
"CH.ifa.draw.contrib.PolygonScaleHandle.invokeStep(int,int,CH.ifa.draw.framework.Drawing).drawing",Variable,parameter,drawing
CH.ifa.draw.framework.Drawing.addAll(java.util.Vector),Operation,method,addAll(java.util.Vector)
"CH.ifa.draw.contrib.TriangleFigure.CH.ifa.draw.contrib.TriangleFigure(java.awt.Point,java.awt.Point)",Constructor,ctor,"CH.ifa.draw.contrib.TriangleFigure(java.awt.Point,java.awt.Point)"
CH.ifa.draw.framework.DrawingView.setEditor(CH.ifa.draw.framework.DrawingEditor),Operation,method,setEditor(CH.ifa.draw.framework.DrawingEditor)
"CH.ifa.draw.framework.Figure.containsPoint(int,int)",Operation,method,"containsPoint(int,int)"
CH.ifa.draw.standard.AbstractTool.fView,Variable,field,fView
"CH.ifa.draw.contrib.DiamondFigure.CH.ifa.draw.contrib.DiamondFigure(java.awt.Point,java.awt.Point)",Constructor,ctor,"CH.ifa.draw.contrib.DiamondFigure(java.awt.Point,java.awt.Point)"
CH.ifa.draw.framework.DrawingEditor.view(),Operation,method,view()
"CH.ifa.draw.util.Geom.direction(int,int,int,int).x1",Variable,parameter,x1
"CH.ifa.draw.figures.GroupHandle.CH.ifa.draw.figures.GroupHandle(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Locator).owner",Variable,parameter,owner
CH.ifa.draw.util.CommandButton.actionPerformed(java.awt.event.ActionEvent),Operation,method,actionPerformed(java.awt.event.ActionEvent)
CH.ifa.draw.framework.DrawingView.drawBackground(java.awt.Graphics),Operation,method,drawBackground(java.awt.Graphics)
CH.ifa.draw.standard.SelectAreaTracker.CH.ifa.draw.standard.SelectAreaTracker(CH.ifa.draw.framework.DrawingView).view,Variable,parameter,view
CH.ifa.draw.framework.DrawingView.drawDrawing(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.figures.ArrowTip.write(CH.ifa.draw.util.StorableOutput),Operation,method,write(CH.ifa.draw.util.StorableOutput)
"CH.ifa.draw.standard.SouthWestHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).x",Variable,parameter,x
"CH.ifa.draw.application.DrawApplication.setTool(CH.ifa.draw.framework.Tool,java.lang.String).t",Variable,parameter,t
CH.ifa.draw.util.StorableInput,Structure,class,StorableInput
"CH.ifa.draw.figures.ScribbleTool.mouseDrag(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
CH.ifa.draw.figures.ImageFigure.fFileName,Variable,field,fFileName
"CH.ifa.draw.standard.ConnectionHandle.findConnectableFigure(int,int,CH.ifa.draw.framework.Drawing)",Operation,method,"findConnectableFigure(int,int,CH.ifa.draw.framework.Drawing)"
CH.ifa.draw.samples.pert.PertDependency,Structure,class,PertDependency
"CH.ifa.draw.standard.HandleTracker.mouseUp(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
CH.ifa.draw.util.CommandMenu.remove(CH.ifa.draw.util.Command),Operation,method,remove(CH.ifa.draw.util.Command)
CH.ifa.draw.contrib.PolygonScaleHandle.fOrigPoly,Variable,field,fOrigPoly
CH.ifa.draw.samples.net.NodeFigure.initialize(),Operation,method,initialize()
CH.ifa.draw.figures.ElbowConnection.updatePoints(),Operation,method,updatePoints()
CH.ifa.draw.standard.LocatorConnector.read(CH.ifa.draw.util.StorableInput).dr,Variable,parameter,dr
"CH.ifa.draw.standard.SouthEastHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).x",Variable,parameter,x
CH.ifa.draw.figures.PolyLineFigure.draw(java.awt.Graphics),Operation,method,draw(java.awt.Graphics)
CH.ifa.draw.framework.Figure.canConnect(),Operation,method,canConnect()
CH.ifa.draw.standard.FigureChangeEventMulticaster,Structure,class,FigureChangeEventMulticaster
CH.ifa.draw.figures.BorderTool.CH.ifa.draw.figures.BorderTool(CH.ifa.draw.framework.DrawingView).view,Variable,parameter,view
CH.ifa.draw.standard.RelativeLocator.read(CH.ifa.draw.util.StorableInput),Operation,method,read(CH.ifa.draw.util.StorableInput)
CH.ifa.draw.samples.pert.PertFigure.layout(),Operation,method,layout()
"CH.ifa.draw.standard.BufferedUpdateStrategy.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)",Operation,method,"draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.standard.AbstractFigure.getAttribute(java.lang.String).name,Variable,parameter,name
"CH.ifa.draw.contrib.DiamondFigure.containsPoint(int,int).x",Variable,parameter,x
"CH.ifa.draw.framework.Handle.invokeStart(int,int,CH.ifa.draw.framework.Drawing).x",Variable,parameter,x
CH.ifa.draw.standard.ConnectionTool,Structure,class,ConnectionTool
CH.ifa.draw.util.Iconkit.fMap,Variable,field,fMap
CH.ifa.draw.standard.StandardDrawingView.readObject(java.io.ObjectInputStream).s,Variable,parameter,s
"CH.ifa.draw.standard.NorthWestHandle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
CH.ifa.draw.figures.EllipseFigure.handles(),Operation,method,handles()
"CH.ifa.draw.standard.AbstractHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorY",Variable,parameter,anchorY
CH.ifa.draw.framework.ConnectionFigure.endPoint(),Operation,method,endPoint()
CH.ifa.draw.standard.StandardDrawingView.lastClick(),Operation,method,lastClick()
"CH.ifa.draw.figures.InsertImageCommand.CH.ifa.draw.figures.InsertImageCommand(java.lang.String,java.lang.String,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
"CH.ifa.draw.framework.Handle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
CH.ifa.draw.figures.PolyLineConnector.serialVersionUID,Variable,field,serialVersionUID
CH.ifa.draw.util.PaletteLayout.minimumLayoutSize(java.awt.Container).target,Variable,parameter,target
CH.ifa.draw.figures.ArrowTip,Structure,class,ArrowTip
"CH.ifa.draw.standard.AbstractFigure.setAttribute(java.lang.String,java.lang.Object).value",Variable,parameter,value
